"ACQDATE","ACQYEAR","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTAGENT","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","CLCODE","CNTYNAME","CNTYNUM","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","ESTDATE","ESTYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FDICREGION","FDICREGION_DESC","FI_EFFDATE","FI_UNINUM","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_CLCODE","FRM_CNTYNUM","FRM_INSAGENT1","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSAGENT2","INSTNAME","INSURED_COM_FLAG","INSURED_OTS_FLAG","LATITUDE","LONGITUDE","MADDR","MCITY","MSTALP","MSTATE","MZIP5","MZIPREST","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","OFF_CNTYNUM","OFF_NUM","ORGTYPE","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","PADDR","PCITY","PROCDATE","PROCYEAR","PSTALP","PZIP5","PZIPREST","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","SERVTYPE","SERVTYPE_DESC","STATE","STNUM","TRANSNUM","TRUST","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG","FRM_CERT","FRM_CHARTAGENT","FRM_CNTYNAME","FRM_INSTNAME","FRM_ORGTYPE","FRM_PADDR","FRM_PCITY","FRM_PZIP5","FRM_PZIPREST","FRM_TRUST"
"2006-03-29T00:00:00","2006","0","Y","58121","110","NEW INSTITUTION","Institution established. Original name: Triad Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","ST. LOUIS","189","2005-10-24T00:00:00","2005","9999-12-31T00:00:00","9999","2005-10-24T00:00:00","2005","0","0","0","0","0","11","KANSAS CITY","","0","NM","C","Commercial","0","0","BIF","0","MO","0","FDIC","200511992_110_440110__","BIF","0","","Triad Bank","0","0","38.63314","-90.408449","10375 CLAYTON ROAD","FRONTENAC","MO","MISSOURI","63131","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","10375 CLAYTON ROAD","FRONTENAC","2005-10-24T00:00:00","2005","MO","63131","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","MISSOURI","29","200511992","","0","0","0","0","0","440110","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","58099","110","NEW INSTITUTION","Institution established. Original name: The Private Bank of California ().","STATE","0","0","0","0","NM","0","C","Commercial","21","LOS ANGELES","37","2005-10-24T00:00:00","2005","9999-12-31T00:00:00","9999","2005-10-24T00:00:00","2005","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","0","0","BIF","0","CA","0","FDIC","200512012_110_439683__","BIF","0","","The Private Bank of California","0","0","34.062242","-118.416567","10100 SANTA MONICA BLVD, SUITE 2500","LOS ANGELES","CA","CALIFORNIA","90067","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","10100 SANTA MONICA BLVD, SUITE 2500","LOS ANGELES","2005-10-25T00:00:00","2005","CA","90067","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200512012","","0","0","0","0","0","439683","0","0","","","","","","","","","",""
"2005-11-14T00:00:00","2005","0","Y","58180","110","NEW INSTITUTION","Institution established. Original name: Department Stores National Bank ().","OCC","0","0","0","0","N","0","C","Commercial","3","MINNEHAHA","99","2005-10-24T00:00:00","2005","9999-12-31T00:00:00","9999","2005-10-24T00:00:00","2005","0","0","0","0","0","16","COMPLEX FINANCIAL INSTITUTIONS","","0","N","C","Commercial","0","0","BIF","0","SD","0","OCC","200512015_110_441397__","BIF","0","","Department Stores National Bank","0","0","43.601926","-96.717682","701 East 60th Street North","Sioux Falls","SD","SOUTH DAKOTA","57104","0000","1","1","0","0","CREDIT CARD BANK","15","FI","N","701 EAST 60TH STREET","SIOUX FALLS","2005-10-25T00:00:00","2005","SD","57104","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","SOUTH DAKOTA","46","200512015","","0","0","0","0","0","441397","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","58005","110","NEW INSTITUTION","Institution established. Original name: Georgia Heritage Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","PAULDING","223","2005-10-26T00:00:00","2005","9999-12-31T00:00:00","9999","2005-10-26T00:00:00","2005","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","21","223","BIF","10","GA","13","FDIC","200512260_110_433572__","BIF","0","","Georgia Heritage Bank","0","0","33.908728","-84.819391","P. O. BOX 1430","DALLAS","GA","GEORGIA","30132","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","68 GEORGIA HERITAGE PLACE","DALLAS","2005-10-28T00:00:00","2005","GA","30132","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200512260","","0","0","0","0","0","433572","0","0","58005","STATE","PAULDING","Georgia Heritage Bank","COMMERCIAL BANK","68 GEORGIA HERITAGE PLACE","DALLAS","30132","0000",""
"2006-03-29T00:00:00","2006","0","Y","58094","110","NEW INSTITUTION","Institution established. Original name: Greystone Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","WAKE","183","2005-11-01T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-01T00:00:00","2005","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","0","0","BIF","0","NC","0","FDIC","200512324_110_439646__","BIF","0","","Greystone Bank","0","0","35.844991","-78.614506","4700 FALLS OF THE NEUSE ROAD, SUITE 190","RALEIGH","NC","NORTH CAROLINA","27609","","1","1","0","0","COMMERCIAL BANK","10","FI","N","4700 FALLS OF THE NEUSE ROAD, SUITE 190","RALEIGH","2005-11-01T00:00:00","2005","NC","27615","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NORTH CAROLINA","37","200512324","","0","0","0","0","0","439646","0","0","","","","","","","","","",""
"2005-11-07T00:00:00","2005","0","Y","58085","110","NEW INSTITUTION","Institution established. Original name: Team Capital Bank ().","OTS","0","0","0","0","SB","0","S","Savings","33","HUNTERDON","19","2005-11-01T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-01T00:00:00","2005","0","0","0","0","0","2","NEW YORK","","0","SB","S","Savings","0","0","SAIF","0","NJ","0","OTS","200512329_110_439433__","SAIF","0","","Team Capital Bank","0","0","40.50946","-74.858745","3001 EMRICK BOULEVARD  SUITE 320","BETHLEHEM","PA","PENNSYLVANIA","18020","0000","1","1","0","0","STOCK SAVINGS BANK","115","FI","N","110 MAIN STREET","FLEMINGTON","2005-11-01T00:00:00","2005","NJ","08822","0000","OTS","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEW JERSEY","34","200512329","","0","0","0","0","0","439433","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","57948","110","NEW INSTITUTION","Institution established. Original name: Community First Bank - Chicago ().","STATE","0","0","0","0","SM","0","C","Commercial","13","COOK","31","2005-11-01T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-01T00:00:00","2005","0","0","0","0","0","9","CHICAGO","","0","SM","C","Commercial","13","31","BIF","10","IL","17","FED","200512330_110_432368__","BIF","0","","Community First Bank - Chicago","0","0","42.01864","-87.69002","7555 NORTH WESTERN AVENUE","CHICAGO","IL","ILLINOIS","60645","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","7555 NORTH WESTERN AVENUE","CHICAGO","2005-11-01T00:00:00","2005","IL","60645","0000","FED","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200512330","","0","0","0","0","0","432368","0","0","57948","STATE","COOK","Community First Bank - Chicago","COMMERCIAL BANK","7555 NORTH WESTERN AVENUE","CHICAGO","60645","0000",""
"2006-03-29T00:00:00","2006","0","Y","58125","110","NEW INSTITUTION","Institution established. Original name: Eastside Commercial Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","ROCKDALE","247","2005-11-01T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-01T00:00:00","2005","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","21","247","BIF","10","GA","13","FDIC","200512347_110_440158__","BIF","0","","Eastside Commercial Bank","0","0","33.657635","-84.019321","895 IRIS DRIVE","CONYERS","GA","GEORGIA","30013","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","895 IRIS DRIVE","CONYERS","2005-11-01T00:00:00","2005","GA","30013","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200512347","","0","0","0","0","0","440158","0","0","58125","STATE","ROCKDALE","Eastside Commercial Bank","COMMERCIAL BANK","895 IRIS DRIVE","CONYERS","30013","0000",""
"2006-03-29T00:00:00","2006","0","Y","58147","110","NEW INSTITUTION","Institution established. Original name: Virginia Company Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","NEWPORT NEWS CITY","700","2005-10-31T00:00:00","2005","9999-12-31T00:00:00","9999","2005-10-31T00:00:00","2005","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","0","0","BIF","0","VA","0","FDIC","200512350_110_440499__","BIF","0","","Virginia Company Bank","0","0","37.083025","-76.483113","11801 MERCHANTS WALK","NEWPORT NEWS","VA","VIRGINIA","23606","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","601 THIMBLE SHOALS BOULEVARD, SUITE 201","NEWPORT NEWS","2005-11-01T00:00:00","2005","VA","23606","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","VIRGINIA","51","200512350","","0","0","0","0","0","440499","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","58034","110","NEW INSTITUTION","Institution established. Original name: First Capital Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","JACKSON","63","2005-10-31T00:00:00","2005","9999-12-31T00:00:00","9999","2005-10-31T00:00:00","2005","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","21","63","BIF","10","FL","12","FDIC","200512364_110_436937__","BIF","0","","First Capital Bank","0","0","30.7679","-85.204003","4701 HIGHWAY 90","MARIANNA","FL","FLORIDA","32446","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","4701 HIGHWAY 90","MARIANNA","2005-11-01T00:00:00","2005","FL","32446","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200512364","","0","0","0","0","0","436937","0","0","58034","STATE","JACKSON","First Capital Bank","COMMERCIAL BANK","4701 HIGHWAY 90","MARIANNA","32446","0000",""
"2006-03-29T00:00:00","2006","0","Y","58210","110","NEW INSTITUTION","Institution established. Original name: Bridgewater Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","HENNEPIN","53","2005-11-02T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-02T00:00:00","2005","0","0","0","0","0","11","KANSAS CITY","","0","NM","C","Commercial","0","0","BIF","0","MN","0","FDIC","200512378_110_442260__","BIF","0","","Bridgewater Bank","0","0","44.855863","-93.327119","4450 Excelsior Blvd","Saint Louis Park","MN","MINNESOTA","55416","","1","1","0","0","COMMERCIAL BANK","10","FI","N","3800 AMERICA BOULEVARD WEST, SUITE 100","BLOOMINGTON","2005-11-02T00:00:00","2005","MN","55431","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","MINNESOTA","27","200512378","","0","0","0","0","0","442260","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","58223","110","NEW INSTITUTION","Institution established. Original name: The Commerce Bank of Oregon ().","STATE","0","0","0","0","NM","0","C","Commercial","21","MULTNOMAH","51","2005-10-26T00:00:00","2005","9999-12-31T00:00:00","9999","2005-10-26T00:00:00","2005","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","0","0","BIF","0","OR","0","FDIC","200512383_110_443028__","BIF","0","","The Commerce Bank of Oregon","0","0","45.515444","-122.679507","1211 SW 5TH AVENUE, SUITE 1250","PORTLAND","OR","OREGON","97204","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","1211 SW 5TH AVENUE, SUITE 1250","PORTLAND","2005-11-02T00:00:00","2005","OR","97204","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","OREGON","41","200512383","","0","0","0","0","0","443028","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","58088","110","NEW INSTITUTION","Institution established. Original name: SouthPoint Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","JEFFERSON","73","2005-10-11T00:00:00","2005","9999-12-31T00:00:00","9999","2005-10-11T00:00:00","2005","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","0","0","BIF","0","AL","0","FDIC","200512435_110_439443__","BIF","0","","SouthPoint Bank","0","0","33.441761","-86.727997","3501 GRANDVIEW PARKWAY","BIRMINGHAM","AL","ALABAMA","35243","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","3500 COLONNADE PARKWAY, SUITE 140","BIRMINGHAM","2005-11-03T00:00:00","2005","AL","35243","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ALABAMA","1","200512435","","0","0","0","0","0","439443","0","0","","","","","","","","","",""
"2005-11-06T00:00:00","2005","0","Y","58142","110","NEW INSTITUTION","Institution established. Original name: The Bank of River Oaks ().","STATE","0","0","0","0","NM","0","C","Commercial","21","HARRIS","201","2005-11-04T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-04T00:00:00","2005","0","0","0","0","0","13","DALLAS","","0","NM","C","Commercial","0","0","BIF","0","TX","0","FDIC","200512540_110_440465__","BIF","0","","The Bank of River Oaks","0","0","29.738927","-95.441766","2929 KIRBY","HOUSTON","TX","TEXAS","77098","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","2900 WESLEYAN, SUITE 350","HOUSTON","2005-11-04T00:00:00","2005","TX","77027","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","200512540","","0","0","0","0","0","440465","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","58114","110","NEW INSTITUTION","Institution established. Original name: Bank of Belleville ().","STATE","0","0","0","0","NM","0","C","Commercial","21","ST. CLAIR","163","2005-11-04T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-04T00:00:00","2005","0","0","0","0","0","9","CHICAGO","","0","NM","C","Commercial","21","163","BIF","10","IL","17","FDIC","200512597_110_439975__","BIF","0","","Bank of Belleville","0","0","38.51376","-89.993889","215 S Illinois St","Belleville","IL","ILLINOIS","62220","2131","0","1","0","0","COMMERCIAL BANK","10","FI","N","720 WEST MAIN STREET, RICHLAND PLAZA III","BELLEVILLE","2005-11-04T00:00:00","2005","IL","62220","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200512597","","0","0","0","0","0","439975","0","0","58114","STATE","ST. CLAIR","Bank of Belleville","COMMERCIAL BANK","720 WEST MAIN STREET, RICHLAND PLAZA III","BELLEVILLE","62220","0000",""
"2005-11-21T00:00:00","2005","0","Y","58037","110","NEW INSTITUTION","Institution established. Original name: California Business Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","LOS ANGELES","37","2005-11-01T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-01T00:00:00","2005","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","0","0","BIF","0","CA","0","FDIC","200512604_110_436956__","BIF","0","","California Business Bank","0","0","34.050288","-118.257833","3200 EL CAMINO REAL, SUITE 220","IRVINE","CA","CALIFORNIA","92602","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","800 WEST SIXTH STREET, SUITE 1000","LOS ANGELES","2005-11-07T00:00:00","2005","CA","90017","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200512604","","0","0","0","0","0","436956","0","0","","","","","","","","","",""
"2005-11-21T00:00:00","2005","0","Y","58155","110","NEW INSTITUTION","Institution established. Original name: UMB Bank Arizona, National Association ().","OCC","0","0","0","0","N","0","C","Commercial","3","MARICOPA","13","2005-11-04T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-04T00:00:00","2005","0","0","0","0","0","11","KANSAS CITY","","0","N","C","Commercial","0","0","BIF","0","AZ","0","OCC","200512626_110_440782__","BIF","0","","UMB Bank Arizona, National Association","0","0","33.509135","-112.034114","2231 EAST CAMELBACK ROAD, SUITE 211","PHOENIX","AZ","ARIZONA","85016","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","2231 EAST CAMELBACK ROAD, SUITE 211","PHOENIX","2005-11-08T00:00:00","2005","AZ","85016","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ARIZONA","4","200512626","","0","0","0","0","0","440782","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","58103","110","NEW INSTITUTION","Institution established. Original name: Signature Bank of Georgia ().","STATE","0","0","0","0","NM","0","C","Commercial","21","DEKALB","89","2005-11-07T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-07T00:00:00","2005","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","21","89","BIF","10","GA","13","FDIC","200512709_110_439724__","BIF","0","","Signature Bank of Georgia","0","0","33.948873","-84.332441","6065 ROSWELL ROAD, SUITE 600","SANDY SPRINGS","GA","GEORGIA","30328","","0","1","0","0","COMMERCIAL BANK","10","FI","N","1449 DUNWOODY VILLAGE PARKWAY","DUNWOODY","2005-11-09T00:00:00","2005","GA","30338","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200512709","","0","0","0","0","0","439724","0","0","58103","STATE","DEKALB","Signature Bank of Georgia","COMMERCIAL BANK","1449 DUNWOODY VILLAGE PARKWAY","DUNWOODY","30338","0000",""
"2006-03-29T00:00:00","2006","0","Y","58045","110","NEW INSTITUTION","Institution established. Original name: CNL Bank, First Coast ().","STATE","0","0","0","0","NM","0","C","Commercial","21","DUVAL","31","2005-11-09T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-09T00:00:00","2005","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","21","31","BIF","10","FL","12","FDIC","200512723_110_437022__","BIF","0","","CNL Bank, First Coast","0","0","30.247866","-81.534576","P.O. BOX 551179","JACKSONVILLE","FL","FLORIDA","32255","9910","0","1","0","0","COMMERCIAL BANK","10","FI","N","10739 DEERWOOD PARK BOULEVARD, SUITE 100","JACKSONVILLE","2005-11-10T00:00:00","2005","FL","32255","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200512723","","0","0","0","0","0","437022","0","0","58045","STATE","DUVAL","CNL Bank, First Coast","COMMERCIAL BANK","10739 DEERWOOD PARK BOULEVARD, SUITE 100","JACKSONVILLE","32255","0000",""
"2005-11-16T00:00:00","2005","0","Y","58092","110","NEW INSTITUTION","Institution established. Original name: First Priority Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","CHESTER","29","2005-11-14T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-14T00:00:00","2005","0","0","0","0","0","2","NEW YORK","","0","NM","C","Commercial","0","0","BIF","0","PA","0","FDIC","200512884_110_439643__","BIF","0","","First Priority Bank","0","0","40.054412","-75.528189","2 WEST LIBERTY BOULEVARD","MALVERN","PA","PENNSYLVANIA","19355","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","2 WEST LIBERTY BOULEVARD","MALVERN","2005-11-14T00:00:00","2005","PA","19355","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200512884","","0","0","0","0","0","439643","0","0","","","","","","","","","",""
"9999-12-31T00:00:00","9999","0","N","58293","110","NEW INSTITUTION","Institution established but was not FDIC insured. Original name: Select Asset Management & Trust Company ().","STATE","0","0","0","0","NC","0","N/A","N/A","54","CUMBERLAND","41","2005-11-01T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-01T00:00:00","2005","0","0","0","0","0","2","NEW YORK","","0","NC","N/A","N/A","0","0","NONE","0","PA","0","STATE","200512904_110_445586__","NONE","0","","Select Asset Management & Trust Company","0","0","40.21165453574874","-76.95915737529539","4718 GETTYSBURG ROAD","MECHANICSBURG","PA","PENNSYLVANIA","17055","0000","1","0","0","0","TRUST COMPANY","310","FI","Y","4718 GETTYSBURG ROAD","MECHANICSBURG","2005-11-15T00:00:00","2005","PA","17055","0000","STATE","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200512904","Full","0","0","0","0","0","445586","0","0","","","","","","","","","",""
"2005-12-07T00:00:00","2005","0","Y","58202","110","NEW INSTITUTION","Institution established. Original name: OMNI BANK of Baton Rouge ().","STATE","0","0","0","0","NM","0","C","Commercial","21","EAST BATON ROUGE","33","2005-11-15T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-15T00:00:00","2005","0","0","0","0","0","13","DALLAS","","0","NM","C","Commercial","0","0","BIF","0","LA","0","FDIC","200512908_110_441955__","BIF","0","","OMNI BANK of Baton Rouge","0","0","30.43387","-91.11537","7054 JEFFERSON HIGHWAY","BATON ROUGE","LA","LOUISIANA","70806","8111","1","1","0","0","COMMERCIAL BANK","10","FI","N","7150 JEFFERSON HIGHWAY, SUITE 680","BATON ROUGE","2005-11-15T00:00:00","2005","LA","70806","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","LOUISIANA","22","200512908","","0","0","0","0","0","441955","0","0","","","","","","","","","",""
"2005-11-21T00:00:00","2005","0","Y","58159","110","NEW INSTITUTION","Institution established. Original name: Community Business Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","YOLO","113","2005-11-14T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-14T00:00:00","2005","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","0","0","BIF","0","CA","0","FDIC","200512958_110_440857__","BIF","0","","Community Business Bank","0","0","38.579943","-121.526279","1550 HARBOR BOULEVARD, SUITE #200","WEST SACRAMENTO","CA","CALIFORNIA","95691","1621","1","1","0","0","COMMERCIAL BANK","10","FI","N","827 JEFFERSON BOULEVARD","WEST SACRAMENTO","2005-11-16T00:00:00","2005","CA","95691","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200512958","","0","0","0","0","0","440857","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","58163","110","NEW INSTITUTION","Institution established. Original name: HomeTown Bank ().","STATE","0","0","0","0","SM","0","C","Commercial","13","ROANOKE CITY","770","2005-11-14T00:00:00","2005","9999-12-31T00:00:00","9999","2005-11-14T00:00:00","2005","0","0","0","0","0","5","ATLANTA","","0","SM","C","Commercial","0","0","BIF","0","VA","0","FED","200512987_110_441067__","BIF","0","","HomeTown Bank","0","0","37.271796","-79.940404","202 SOUTH JEFFERSON STREET","ROANOKE","VA","VIRGINIA","24011","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","202 SOUTH JEFFERSON STREET","ROANOKE","2005-11-16T00:00:00","2005","VA","24011","0000","FED","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","VIRGINIA","51","200512987","","0","0","0","0","0","441067","0","0","","","","","","","","","",""
